trial,block,stimId,category,response,rt,condition,id,phase
0,0,C1250,Gamma,6.0,4463,2,12321,typicality2
1,0,C1350,Gamma,6.0,1012,2,12321,typicality2
2,0,C1450,Gamma,6.0,620,2,12321,typicality2
3,0,B850,Beta,2.0,12960,2,12321,typicality2
4,0,A250,Alpha,6.0,2380,2,12321,typicality2
5,0,B550,Beta,6.0,6502,2,12321,typicality2
6,0,A150,Alpha,6.0,3292,2,12321,typicality2
7,0,A350,Alpha,6.0,2556,2,12321,typicality2
8,0,C1050,Gamma,6.0,1811,2,12321,typicality2
9,0,B650,Beta,2.0,8573,2,12321,typicality2
10,0,B950, Beta,0.0,2732,2,12321,typicality2
11,0,C1150,Gamma,6.0,2700,2,12321,typicality2
12,0,A450,Alpha,2.0,5135,2,12321,typicality2
13,0,B750,Beta,0.9999999999999998,5524,2,12321,typicality2
14,0,A50,Alpha,6.0,2025,2,12321,typicality2
